Yaş,İşten Ayrılma,İş Seyahati,Günlük Ücret,Departman,Evden Uzaklık,Eğitim Seviyesi,Eğitim Alanı,Çalışan Sayısı,Sicil No,Çevresel Memnuniyet,Cinsiyet,Saat Ücreti,İşe Katılım,İş Seviyesi,İş Rolü,İş Memnuniyeti,Medeni Durum,Aylık Gelir,Aylık Ücret,Daha Önce Çalışılan İşyeri Sayısı,Fazla Mesai,Ücret Artış Yüzdesi,Performans Skoru,İş Arkadaşlarından  Memnuniyeti,Standart Çalışma Saati,Hisse Seçeneği Seviyesi,Kıdem,Geçen Yıl Katılınan Eğitim Sayısı,İş-Yaşam Dengesi Skoru,Şirketteki Kıdemi,Mevcut Pozisyonda Geçen Yıl,Son Terfiden Bu Yana Geçen Yıl,Mevcut Yöneticiyle Geçen Yıl
30,Hayır,Seyrek Seyahat,1465,Araştırma ve Geliştirme,1,3,Tıp,1,1241,4,Erkek,63,3,1,Araştırma Bilimcisi,2,Evli,3579,9369,0,Evet,21,4,1,80,1,12,2,3,11,9,5,7
42,Hayır,Sık Seyahat,458,Araştırma ve Geliştirme,26,5,Tıp,1,1242,1,Kadın,60,3,3,Araştırma Direktörü,1,Evli,13191,23281,3,Evet,17,3,3,80,0,20,6,3,1,0,0,0
35,Hayır,Seyahat Etmez,1212,Satış,8,2,Pazarlama,1,1243,3,Kadın,78,2,3,Satış Yöneticisi,4,Evli,10377,13755,4,Evet,11,3,2,80,1,16,6,2,13,2,4,12
27,Hayır,Seyrek Seyahat,1103,Araştırma ve Geliştirme,14,3,Fen Bilimleri,1,1244,1,Erkek,42,3,1,Araştırma Bilimcisi,1,Evli,2235,14377,1,Evet,14,3,4,80,2,9,3,2,9,7,6,8
54,Hayır,Sık Seyahat,966,Araştırma ve Geliştirme,1,4,Fen Bilimleri,1,1245,4,Kadın,53,3,3,Üretim Direktörü,3,Boşanmış,10502,9659,7,Hayır,17,3,1,80,1,33,2,1,5,4,1,4
44,Hayır,Seyrek Seyahat,1117,Araştırma ve Geliştirme,2,1,Fen Bilimleri,1,1246,1,Kadın,72,4,1,Araştırma Bilimcisi,4,Evli,2011,19982,1,Hayır,13,3,4,80,1,10,5,3,10,5,7,7
19,Evet,Seyahat Etmez,504,Araştırma ve Geliştirme,10,3,Tıp,1,1248,1,Kadın,96,2,1,Araştırma Bilimcisi,2,Bekar,1859,6148,1,Evet,25,4,2,80,0,1,2,4,1,1,0,0
29,Hayır,Seyrek Seyahat,1010,Araştırma ve Geliştirme,1,3,Fen Bilimleri,1,1249,1,Kadın,97,3,1,Araştırma Bilimcisi,4,Boşanmış,3760,5598,1,Hayır,15,3,1,80,3,3,5,3,3,2,1,2
54,Hayır,Seyrek Seyahat,685,Araştırma ve Geliştirme,3,3,Fen Bilimleri,1,1250,4,Erkek,85,3,4,Araştırma Direktörü,4,Evli,17779,23474,3,Hayır,14,3,1,80,0,36,2,3,10,9,0,9
31,Hayır,Seyrek Seyahat,1332,Araştırma ve Geliştirme,11,2,Tıp,1,1251,3,Erkek,80,3,2,Sağlık Temsilcisi,1,Evli,6833,17089,1,Evet,12,3,4,80,0,6,2,2,6,5,0,1
31,Hayır,Seyrek Seyahat,1062,Araştırma ve Geliştirme,24,3,Tıp,1,1252,3,Kadın,96,2,2,Sağlık Temsilcisi,1,Bekar,6812,17198,1,Hayır,19,3,2,80,0,10,2,3,10,9,1,8
59,Hayır,Seyrek Seyahat,326,Satış,3,3,Fen Bilimleri,1,1254,3,Kadın,48,2,2,Satış Yöneticisi,4,Bekar,5171,16490,5,Hayır,17,3,4,80,0,13,2,3,6,1,0,5
43,Hayır,Seyrek Seyahat,920,Araştırma ve Geliştirme,3,3,Fen Bilimleri,1,1255,3,Erkek,96,1,5,Araştırma Direktörü,4,Evli,19740,18625,3,Hayır,14,3,2,80,1,25,2,3,8,7,0,7
49,Hayır,Seyrek Seyahat,1098,Araştırma ve Geliştirme,4,2,Tıp,1,1256,1,Erkek,85,2,5,Yönetici,3,Evli,18711,12124,2,Hayır,13,3,3,80,1,23,2,4,1,0,0,0
36,Hayır,Sık Seyahat,469,Araştırma ve Geliştirme,3,3,Mühendislik,1,1257,3,Erkek,46,3,1,Araştırma Bilimcisi,2,Evli,3692,9256,1,Hayır,12,3,3,80,0,12,2,2,11,10,0,7
48,Hayır,Seyrek Seyahat,969,Araştırma ve Geliştirme,2,2,Mühendislik,1,1258,4,Erkek,76,4,1,Laboratuvar Teknikeri,2,Bekar,2559,16620,5,Hayır,11,3,3,80,0,7,4,2,1,0,0,0
27,Hayır,Seyrek Seyahat,1167,Araştırma ve Geliştirme,4,2,Fen Bilimleri,1,1259,1,Erkek,76,3,1,Araştırma Bilimcisi,3,Boşanmış,2517,3208,1,Hayır,11,3,2,80,3,5,2,3,5,3,0,3
29,Hayır,Seyrek Seyahat,1329,Araştırma ve Geliştirme,7,3,Fen Bilimleri,1,1260,3,Erkek,82,3,2,Sağlık Temsilcisi,4,Boşanmış,6623,4204,1,Evet,11,3,2,80,2,6,2,3,6,0,1,0
48,Hayır,Seyrek Seyahat,715,Araştırma ve Geliştirme,1,3,Fen Bilimleri,1,1263,4,Erkek,76,2,5,Araştırma Direktörü,4,Bekar,18265,8733,6,Hayır,12,3,3,80,0,25,3,4,1,0,0,0
29,Hayır,Seyrek Seyahat,694,Araştırma ve Geliştirme,1,3,Fen Bilimleri,1,1264,4,Kadın,87,2,4,Araştırma Direktörü,4,Boşanmış,16124,3423,3,Hayır,14,3,2,80,2,9,2,2,7,7,1,7
34,Hayır,Seyrek Seyahat,1320,Araştırma ve Geliştirme,20,3,Mühendislik,1,1265,3,Kadın,89,4,1,Araştırma Bilimcisi,3,Evli,2585,21643,0,Hayır,17,3,4,80,0,2,5,2,1,0,0,0
44,Hayır,Seyrek Seyahat,1099,Satış,5,3,Pazarlama,1,1267,2,Erkek,88,3,5,Yönetici,2,Evli,18213,8751,7,Hayır,11,3,3,80,1,26,5,3,22,9,3,10
33,Hayır,Seyrek Seyahat,536,Satış,10,5,Pazarlama,1,1268,4,Erkek,82,4,3,Satış Yöneticisi,3,Boşanmış,8380,21708,0,Evet,14,3,4,80,2,10,3,3,9,8,0,8
19,Hayır,Seyrek Seyahat,265,Araştırma ve Geliştirme,25,3,Fen Bilimleri,1,1269,2,Kadın,57,4,1,Araştırma Bilimcisi,4,Bekar,2994,21221,1,Evet,12,3,4,80,0,1,2,3,1,0,0,1
23,Hayır,Seyrek Seyahat,373,Araştırma ve Geliştirme,1,2,Fen Bilimleri,1,1270,4,Erkek,47,3,1,Araştırma Bilimcisi,3,Evli,1223,16901,1,Hayır,22,4,4,80,1,1,2,3,1,0,0,1
25,Evet,Sık Seyahat,599,Satış,24,1,Fen Bilimleri,1,1273,3,Erkek,73,1,1,Satış Temsilcisi,4,Bekar,1118,8040,1,Evet,14,3,4,80,0,1,4,3,1,0,1,0
26,Hayır,Seyrek Seyahat,583,Araştırma ve Geliştirme,4,2,Fen Bilimleri,1,1275,3,Erkek,53,3,1,Araştırma Bilimcisi,4,Bekar,2875,9973,1,Evet,20,4,2,80,0,8,2,2,8,5,2,2
45,Evet,Seyrek Seyahat,1449,Satış,2,3,Pazarlama,1,1277,1,Kadın,94,1,5,Yönetici,2,Bekar,18824,2493,2,Evet,16,3,1,80,0,26,2,3,24,10,1,11
55,Hayır,Seyahat Etmez,177,Araştırma ve Geliştirme,8,1,Tıp,1,1278,4,Erkek,37,2,4,Sağlık Temsilcisi,2,Boşanmış,13577,25592,1,Evet,15,3,4,80,1,34,3,3,33,9,15,0
21,Evet,Sık Seyahat,251,Araştırma ve Geliştirme,10,2,Fen Bilimleri,1,1279,1,Kadın,45,2,1,Laboratuvar Teknikeri,3,Bekar,2625,25308,1,Hayır,20,4,3,80,0,2,2,1,2,2,2,2
46,Hayır,Seyrek Seyahat,168,Satış,4,2,Pazarlama,1,1280,4,Kadın,33,2,5,Yönetici,2,Evli,18789,9946,2,Hayır,14,3,3,80,1,26,2,3,11,4,0,8
34,Hayır,Seyrek Seyahat,131,Satış,2,3,Pazarlama,1,1281,3,Kadın,86,3,2,Satış Yöneticisi,1,Bekar,4538,6039,0,Evet,12,3,4,80,0,4,3,3,3,2,0,2
51,Hayır,Sık Seyahat,237,Satış,9,3,Fen Bilimleri,1,1282,4,Erkek,83,3,5,Yönetici,2,Boşanmış,19847,19196,4,Evet,24,4,1,80,1,31,5,2,29,10,11,10
59,Hayır,Seyrek Seyahat,1429,Araştırma ve Geliştirme,18,4,Tıp,1,1283,4,Erkek,67,3,3,Üretim Direktörü,4,Bekar,10512,20002,6,Hayır,12,3,4,80,0,25,6,2,9,7,5,4
34,Hayır,Sık Seyahat,135,Araştırma ve Geliştirme,19,3,Tıp,1,1285,3,Kadın,46,3,2,Laboratuvar Teknikeri,2,Boşanmış,4444,22534,4,Hayır,13,3,3,80,2,15,2,4,11,8,5,10
28,Hayır,Sık Seyahat,791,Araştırma ve Geliştirme,1,4,Tıp,1,1286,4,Erkek,44,3,1,Laboratuvar Teknikeri,3,Bekar,2154,6842,0,Evet,11,3,3,80,0,5,2,2,4,2,0,2
44,Hayır,Seyrek Seyahat,1199,Araştırma ve Geliştirme,4,2,Fen Bilimleri,1,1288,3,Erkek,92,4,5,Yönetici,1,Boşanmış,19190,17477,1,Hayır,14,3,4,80,2,26,4,2,25,9,14,13
34,Hayır,Sık Seyahat,648,İnsan Kaynakları,11,3,Fen Bilimleri,1,1289,3,Erkek,56,2,2,İnsan Kaynakları,2,Evli,4490,21833,4,Hayır,11,3,4,80,2,14,5,4,10,9,1,8
35,Hayır,Seyrek Seyahat,735,Araştırma ve Geliştirme,6,1,Fen Bilimleri,1,1291,3,Erkek,66,3,1,Araştırma Bilimcisi,3,Evli,3506,6020,0,Evet,14,3,4,80,0,4,3,3,3,2,2,2
42,Hayır,Seyrek Seyahat,603,Araştırma ve Geliştirme,7,4,Tıp,1,1292,2,Kadın,78,4,2,Araştırma Bilimcisi,2,Evli,2372,5628,6,Evet,16,3,4,80,0,18,2,3,1,0,0,0
43,Hayır,Seyrek Seyahat,531,Satış,4,4,Pazarlama,1,1293,4,Kadın,56,2,3,Satış Yöneticisi,4,Bekar,10231,20364,3,Hayır,14,3,4,80,0,23,3,4,21,7,15,17
36,Hayır,Seyrek Seyahat,429,Araştırma ve Geliştirme,2,4,Fen Bilimleri,1,1294,3,Kadın,53,3,2,Üretim Direktörü,2,Bekar,5410,2323,9,Evet,11,3,4,80,0,18,2,3,16,14,5,12
44,Evet,Seyrek Seyahat,621,Araştırma ve Geliştirme,15,3,Tıp,1,1295,1,Kadın,73,3,3,Sağlık Temsilcisi,4,Evli,7978,14075,1,Hayır,11,3,4,80,1,10,2,3,10,7,0,5
28,Hayır,Sık Seyahat,193,Araştırma ve Geliştirme,2,3,Fen Bilimleri,1,1296,4,Erkek,52,2,1,Laboratuvar Teknikeri,4,Evli,3867,14222,1,Evet,12,3,2,80,1,2,2,3,2,2,2,2
51,Hayır,Sık Seyahat,968,Araştırma ve Geliştirme,6,2,Tıp,1,1297,2,Kadın,40,2,1,Laboratuvar Teknikeri,3,Bekar,2838,4257,0,Hayır,14,3,2,80,0,8,6,2,7,0,7,7
30,Hayır,Seyahat Etmez,879,Araştırma ve Geliştirme,9,2,Tıp,1,1298,3,Kadın,72,3,2,Üretim Direktörü,3,Bekar,4695,12858,7,Evet,18,3,3,80,0,10,3,3,8,4,1,7
29,Evet,Seyrek Seyahat,806,Araştırma ve Geliştirme,7,3,Mühendislik,1,1299,2,Kadın,39,3,1,Laboratuvar Teknikeri,3,Boşanmış,3339,17285,3,Evet,13,3,1,80,2,10,2,3,7,7,7,7
28,Hayır,Seyrek Seyahat,640,Araştırma ve Geliştirme,1,3,Mühendislik,1,1301,4,Erkek,84,3,1,Araştırma Bilimcisi,1,Bekar,2080,4732,2,Hayır,11,3,2,80,0,5,2,2,3,2,1,2
25,Hayır,Seyrek Seyahat,266,Araştırma ve Geliştirme,1,3,Tıp,1,1303,4,Kadın,40,3,1,Araştırma Bilimcisi,2,Bekar,2096,18830,1,Hayır,18,3,4,80,0,2,3,2,2,2,2,1
32,Hayır,Seyrek Seyahat,604,Satış,8,3,Tıp,1,1304,3,Erkek,56,4,2,Satış Yöneticisi,4,Evli,6209,11693,1,Hayır,15,3,3,80,2,10,4,4,10,7,0,8
45,Hayır,Sık Seyahat,364,Araştırma ve Geliştirme,25,3,Tıp,1,1306,2,Kadın,83,3,5,Yönetici,2,Bekar,18061,13035,3,Hayır,22,4,3,80,0,22,4,3,0,0,0,0
39,Hayır,Seyrek Seyahat,412,Araştırma ve Geliştirme,13,4,Tıp,1,1307,3,Kadın,94,2,4,Yönetici,2,Boşanmış,17123,17334,6,Evet,13,3,4,80,2,21,4,3,19,9,15,2
58,Hayır,Seyrek Seyahat,848,Araştırma ve Geliştirme,23,4,Fen Bilimleri,1,1308,1,Erkek,88,3,1,Araştırma Bilimcisi,3,Boşanmış,2372,26076,1,Hayır,12,3,4,80,2,2,3,3,2,2,2,2
32,Evet,Seyrek Seyahat,1089,Araştırma ve Geliştirme,7,2,Fen Bilimleri,1,1309,4,Erkek,79,3,2,Laboratuvar Teknikeri,3,Evli,4883,22845,1,Hayır,18,3,1,80,1,10,3,3,10,4,1,1
39,Evet,Seyrek Seyahat,360,Araştırma ve Geliştirme,23,3,Tıp,1,1310,3,Erkek,93,3,1,Araştırma Bilimcisi,1,Bekar,3904,22154,0,Hayır,13,3,1,80,0,6,2,3,5,2,0,3
30,Hayır,Seyrek Seyahat,1138,Araştırma ve Geliştirme,6,3,Mühendislik,1,1311,1,Kadın,48,2,2,Laboratuvar Teknikeri,4,Evli,4627,23631,0,Hayır,12,3,1,80,1,10,6,3,9,2,6,7
36,Hayır,Seyrek Seyahat,325,Araştırma ve Geliştirme,10,4,Mühendislik,1,1312,4,Kadın,63,3,3,Sağlık Temsilcisi,3,Evli,7094,5747,3,Hayır,12,3,1,80,0,10,0,3,7,7,1,7
46,Hayır,Seyrek Seyahat,991,İnsan Kaynakları,1,2,Fen Bilimleri,1,1314,4,Kadın,44,3,1,İnsan Kaynakları,1,Bekar,3423,22957,6,Hayır,12,3,3,80,0,10,3,4,7,6,5,7
28,Hayır,Seyahat Etmez,1476,Araştırma ve Geliştirme,1,3,Fen Bilimleri,1,1315,3,Kadın,55,1,2,Laboratuvar Teknikeri,4,Evli,6674,16392,0,Hayır,11,3,1,80,3,10,6,3,9,8,7,5
50,Hayır,Seyrek Seyahat,1322,Araştırma ve Geliştirme,28,3,Fen Bilimleri,1,1317,4,Kadın,43,3,4,Araştırma Direktörü,1,Evli,16880,22422,4,Evet,11,3,2,80,0,25,2,3,3,2,1,2
40,Evet,Seyrek Seyahat,299,Satış,25,4,Pazarlama,1,1318,4,Erkek,57,2,3,Satış Yöneticisi,2,Bekar,9094,17235,2,Evet,12,3,3,80,0,9,2,3,5,4,1,0
52,Evet,Seyrek Seyahat,1030,Satış,5,3,Fen Bilimleri,1,1319,2,Erkek,64,3,3,Satış Yöneticisi,2,Bekar,8446,21534,9,Evet,19,3,3,80,0,10,2,2,8,7,7,7
30,Hayır,Seyrek Seyahat,634,Araştırma ve Geliştirme,17,4,Tıp,1,1321,2,Kadın,95,3,3,Yönetici,1,Evli,11916,25927,1,Evet,23,4,4,80,2,9,2,3,9,1,0,8
39,Hayır,Seyrek Seyahat,524,Araştırma ve Geliştirme,18,2,Fen Bilimleri,1,1322,1,Erkek,32,3,2,Üretim Direktörü,3,Bekar,4534,13352,0,Hayır,11,3,1,80,0,9,6,3,8,7,1,7
31,Hayır,Seyahat Etmez,587,Satış,2,4,Fen Bilimleri,1,1324,4,Kadın,57,3,3,Satış Yöneticisi,3,Boşanmış,9852,8935,1,Evet,19,3,1,80,1,10,5,2,10,8,9,6
41,Hayır,Seyahat Etmez,256,Satış,10,2,Tıp,1,1329,3,Erkek,40,1,2,Satış Yöneticisi,2,Bekar,6151,22074,1,Hayır,13,3,1,80,0,19,4,3,19,2,11,9
31,Evet,Sık Seyahat,1060,Satış,1,3,Fen Bilimleri,1,1331,4,Kadın,54,3,1,Satış Temsilcisi,2,Bekar,2302,8319,1,Evet,11,3,1,80,0,3,2,4,3,2,2,2
44,Evet,Seyrek Seyahat,935,Araştırma ve Geliştirme,3,3,Fen Bilimleri,1,1333,1,Erkek,89,3,1,Laboratuvar Teknikeri,1,Evli,2362,14669,4,Hayır,12,3,3,80,0,10,4,4,3,2,1,2
42,Hayır,Seyahat Etmez,495,Araştırma ve Geliştirme,2,1,Fen Bilimleri,1,1334,3,Erkek,37,3,4,Yönetici,3,Evli,17861,26582,0,Evet,13,3,4,80,0,21,3,2,20,8,2,10
55,Hayır,Seyrek Seyahat,282,Araştırma ve Geliştirme,2,2,Tıp,1,1336,4,Kadın,58,1,5,Yönetici,3,Evli,19187,6992,4,Hayır,14,3,4,80,1,23,5,3,19,9,9,11
56,Hayır,Seyrek Seyahat,206,İnsan Kaynakları,8,4,Fen Bilimleri,1,1338,4,Erkek,99,3,5,Yönetici,2,Bekar,19717,4022,6,Hayır,14,3,1,80,0,36,4,3,7,3,7,7
40,Hayır,Seyahat Etmez,458,Araştırma ve Geliştirme,16,2,Fen Bilimleri,1,1340,3,Erkek,74,3,1,Araştırma Bilimcisi,3,Boşanmış,3544,8532,9,Hayır,16,3,2,80,1,6,0,3,4,2,0,0
34,Hayır,Seyrek Seyahat,943,Araştırma ve Geliştirme,9,3,Fen Bilimleri,1,1344,4,Erkek,86,3,3,Sağlık Temsilcisi,4,Boşanmış,8500,5494,0,Hayır,11,3,4,80,1,10,0,2,9,7,1,6
40,Hayır,Seyrek Seyahat,523,Araştırma ve Geliştirme,2,3,Fen Bilimleri,1,1346,3,Erkek,98,3,2,Araştırma Bilimcisi,4,Bekar,4661,22455,1,Hayır,13,3,3,80,0,9,4,3,9,8,8,8
41,Hayır,Sık Seyahat,1018,Satış,1,3,Pazarlama,1,1349,3,Kadın,66,3,2,Satış Yöneticisi,1,Boşanmış,4103,4297,0,Hayır,17,3,4,80,1,10,2,3,9,3,1,7
35,Hayır,Sık Seyahat,482,Araştırma ve Geliştirme,4,4,Fen Bilimleri,1,1350,3,Erkek,87,3,2,Araştırma Bilimcisi,3,Bekar,4249,2690,1,Evet,11,3,2,80,0,9,3,3,9,6,1,1
51,Hayır,Seyrek Seyahat,770,İnsan Kaynakları,5,3,Fen Bilimleri,1,1352,3,Erkek,84,3,4,Yönetici,2,Boşanmış,14026,17588,1,Evet,11,3,2,80,1,33,2,3,33,9,0,10
38,Hayır,Seyrek Seyahat,1009,Satış,2,2,Fen Bilimleri,1,1355,2,Kadın,31,3,2,Satış Yöneticisi,1,Boşanmış,6893,19461,3,Hayır,15,3,4,80,1,11,3,3,7,7,1,7
34,Hayır,Seyrek Seyahat,507,Satış,15,2,Tıp,1,1356,3,Kadın,66,3,2,Satış Yöneticisi,1,Bekar,6125,23553,1,Hayır,12,3,4,80,0,10,6,4,10,8,9,6
25,Hayır,Seyrek Seyahat,882,Araştırma ve Geliştirme,19,1,Tıp,1,1358,4,Erkek,67,3,1,Laboratuvar Teknikeri,4,Evli,3669,9075,3,Hayır,11,3,3,80,3,7,6,2,3,2,1,2
58,Evet,Seyrek Seyahat,601,Araştırma ve Geliştirme,7,4,Tıp,1,1360,3,Kadın,53,2,3,Üretim Direktörü,1,Evli,10008,12023,7,Evet,14,3,4,80,0,31,0,2,10,9,5,9
40,Hayır,Seyrek Seyahat,329,Araştırma ve Geliştirme,1,4,Fen Bilimleri,1,1361,2,Erkek,88,3,1,Laboratuvar Teknikeri,2,Evli,2387,6762,3,Hayır,22,4,3,80,1,7,3,3,4,2,0,3
36,Hayır,Sık Seyahat,607,Satış,7,3,Pazarlama,1,1362,1,Kadın,83,4,2,Satış Yöneticisi,1,Evli,4639,2261,2,Hayır,16,3,4,80,1,17,2,2,15,7,6,13
48,Hayır,Seyrek Seyahat,855,Araştırma ve Geliştirme,4,3,Fen Bilimleri,1,1363,4,Erkek,54,3,3,Üretim Direktörü,4,Bekar,7898,18706,1,Hayır,11,3,3,80,0,11,2,3,10,9,0,8
27,Hayır,Seyrek Seyahat,1291,Satış,11,3,Tıp,1,1364,3,Kadın,98,4,1,Satış Temsilcisi,4,Evli,2534,6527,8,Hayır,14,3,2,80,1,5,4,3,1,0,0,0
51,Hayır,Seyrek Seyahat,1405,Araştırma ve Geliştirme,11,2,Mühendislik,1,1367,4,Kadın,82,2,4,Üretim Direktörü,2,Bekar,13142,24439,3,Hayır,16,3,2,80,0,29,1,2,5,2,0,3
18,Hayır,Seyahat Etmez,1124,Araştırma ve Geliştirme,1,3,Fen Bilimleri,1,1368,4,Kadın,97,3,1,Laboratuvar Teknikeri,4,Bekar,1611,19305,1,Hayır,15,3,3,80,0,0,5,4,0,0,0,0
35,Hayır,Seyrek Seyahat,817,Araştırma ve Geliştirme,1,3,Tıp,1,1369,4,Kadın,60,2,2,Laboratuvar Teknikeri,4,Evli,5363,10846,0,Hayır,12,3,2,80,1,10,0,3,9,7,0,0
27,Hayır,Sık Seyahat,793,Satış,2,1,Fen Bilimleri,1,1371,4,Erkek,43,1,2,Satış Yöneticisi,4,Bekar,5071,20392,3,Hayır,20,4,2,80,0,8,3,3,6,2,0,0
55,Evet,Seyrek Seyahat,267,Satış,13,4,Pazarlama,1,1372,1,Erkek,85,4,4,Satış Yöneticisi,3,Bekar,13695,9277,6,Evet,17,3,3,80,0,24,2,2,19,7,3,8
56,Hayır,Seyrek Seyahat,1369,Araştırma ve Geliştirme,23,3,Fen Bilimleri,1,1373,4,Erkek,68,3,4,Üretim Direktörü,2,Evli,13402,18235,4,Evet,12,3,1,80,1,33,0,3,19,16,15,9
34,Hayır,Seyahat Etmez,999,Araştırma ve Geliştirme,26,1,Mühendislik,1,1374,1,Kadın,92,2,1,Araştırma Bilimcisi,3,Boşanmış,2029,15891,1,Hayır,20,4,3,80,3,5,2,3,5,4,0,0
40,Hayır,Seyrek Seyahat,1202,Araştırma ve Geliştirme,2,1,Tıp,1,1375,2,Kadın,89,4,2,Sağlık Temsilcisi,3,Boşanmış,6377,13888,5,Hayır,20,4,2,80,3,15,0,3,12,11,11,8
34,Hayır,Seyrek Seyahat,285,Araştırma ve Geliştirme,29,3,Tıp,1,1377,2,Erkek,86,3,2,Laboratuvar Teknikeri,3,Evli,5429,17491,4,Hayır,13,3,1,80,2,10,1,3,8,7,7,7
31,Evet,Sık Seyahat,703,Satış,2,3,Fen Bilimleri,1,1379,3,Kadın,90,2,1,Satış Temsilcisi,4,Bekar,2785,11882,7,Hayır,14,3,3,80,0,3,3,4,1,0,0,0
35,Evet,Sık Seyahat,662,Satış,18,4,Pazarlama,1,1380,4,Kadın,67,3,2,Satış Yöneticisi,3,Evli,4614,23288,0,Evet,18,3,3,80,1,5,0,2,4,2,3,2
38,Hayır,Sık Seyahat,693,Araştırma ve Geliştirme,7,3,Fen Bilimleri,1,1382,4,Erkek,57,4,1,Araştırma Bilimcisi,3,Boşanmış,2610,15748,1,Hayır,11,3,4,80,3,4,2,3,4,2,0,3
34,Hayır,Seyrek Seyahat,404,Araştırma ve Geliştirme,2,4,Mühendislik,1,1383,3,Kadın,98,3,2,Sağlık Temsilcisi,4,Bekar,6687,6163,1,Hayır,11,3,4,80,0,14,2,4,14,11,4,11
28,Hayır,Seyrek Seyahat,736,Satış,26,3,Fen Bilimleri,1,1387,3,Erkek,48,2,2,Satış Yöneticisi,1,Evli,4724,24232,1,Hayır,11,3,3,80,1,5,0,3,5,3,0,4
31,Evet,Seyrek Seyahat,330,Araştırma ve Geliştirme,22,4,Tıp,1,1389,4,Erkek,98,3,2,Üretim Direktörü,3,Evli,6179,21057,1,Evet,15,3,4,80,2,10,3,2,10,2,6,7
39,Hayır,Seyrek Seyahat,1498,Satış,21,4,Fen Bilimleri,1,1390,1,Erkek,44,2,2,Satış Yöneticisi,4,Evli,6120,3567,3,Evet,12,3,4,80,2,8,2,4,5,4,1,4
51,Hayır,Sık Seyahat,541,Satış,2,3,Pazarlama,1,1391,2,Erkek,52,3,3,Satış Yöneticisi,2,Evli,10596,15395,2,Hayır,11,3,2,80,0,14,5,3,4,2,3,2
41,Hayır,Sık Seyahat,1200,Araştırma ve Geliştirme,22,3,Fen Bilimleri,1,1392,4,Kadın,75,3,2,Araştırma Bilimcisi,4,Boşanmış,5467,13953,3,Evet,14,3,1,80,2,12,4,2,6,2,3,3
37,Hayır,Seyrek Seyahat,1439,Araştırma ve Geliştirme,4,1,Fen Bilimleri,1,1394,3,Erkek,54,3,1,Araştırma Bilimcisi,3,Evli,2996,5182,7,Evet,15,3,4,80,0,8,2,3,6,4,1,3
33,Hayır,Sık Seyahat,1111,Satış,5,1,Fen Bilimleri,1,1395,2,Erkek,61,3,2,Satış Yöneticisi,4,Evli,9998,19293,6,Hayır,13,3,1,80,0,8,2,4,5,4,1,2
32,Hayır,Seyrek Seyahat,499,Satış,2,1,Pazarlama,1,1396,3,Erkek,36,3,2,Satış Yöneticisi,2,Evli,4078,20497,0,Evet,13,3,1,80,3,4,3,2,3,2,1,2
39,Hayır,Seyahat Etmez,1485,Araştırma ve Geliştirme,25,2,Fen Bilimleri,1,1397,3,Erkek,71,3,3,Sağlık Temsilcisi,3,Evli,10920,3449,3,Hayır,21,4,2,80,1,13,2,3,6,4,0,5
25,Hayır,Seyrek Seyahat,1372,Satış,18,1,Fen Bilimleri,1,1399,1,Erkek,93,4,2,Satış Yöneticisi,3,Evli,6232,12477,2,Hayır,11,3,2,80,0,6,3,2,3,2,1,2
52,Hayır,Sık Seyahat,322,Araştırma ve Geliştirme,28,2,Tıp,1,1401,4,Kadın,59,4,4,Üretim Direktörü,3,Evli,13247,9731,2,Evet,11,3,2,80,1,24,3,2,5,3,0,2
43,Hayır,Seyrek Seyahat,930,Araştırma ve Geliştirme,6,3,Tıp,1,1402,1,Kadın,73,2,2,Araştırma Bilimcisi,3,Bekar,4081,20003,1,Evet,14,3,1,80,0,20,3,1,20,7,1,8
27,Hayır,Seyrek Seyahat,205,Satış,10,3,Pazarlama,1,1403,4,Kadın,98,2,2,Satış Yöneticisi,4,Evli,5769,7100,1,Evet,11,3,4,80,0,6,3,3,6,2,4,4
27,Evet,Seyrek Seyahat,135,Araştırma ve Geliştirme,17,4,Fen Bilimleri,1,1405,4,Kadın,51,3,1,Araştırma Bilimcisi,3,Bekar,2394,25681,1,Evet,13,3,4,80,0,8,2,3,8,2,7,7
26,Hayır,Seyrek Seyahat,683,Araştırma ve Geliştirme,2,1,Tıp,1,1407,1,Erkek,36,2,1,Araştırma Bilimcisi,4,Bekar,3904,4050,0,Hayır,12,3,4,80,0,5,2,3,4,3,1,1
42,Hayır,Seyrek Seyahat,1147,İnsan Kaynakları,10,3,İnsan Kaynakları,1,1408,3,Kadın,31,3,4,Yönetici,1,Evli,16799,16616,0,Hayır,14,3,3,80,1,21,5,3,20,7,0,9
52,Hayır,Seyrek Seyahat,258,Araştırma ve Geliştirme,8,4,Diğer,1,1409,3,Kadın,54,3,1,Laboratuvar Teknikeri,1,Evli,2950,17363,9,Hayır,13,3,3,80,0,12,2,1,5,4,0,4
37,Hayır,Seyrek Seyahat,1462,Araştırma ve Geliştirme,11,3,Tıp,1,1411,1,Kadın,94,3,1,Laboratuvar Teknikeri,3,Bekar,3629,19106,4,Hayır,18,3,1,80,0,8,6,3,3,2,0,2
35,Hayır,Sık Seyahat,200,Araştırma ve Geliştirme,18,2,Fen Bilimleri,1,1412,3,Erkek,60,3,3,Üretim Direktörü,4,Bekar,9362,19944,2,Hayır,11,3,3,80,0,10,2,3,2,2,2,2
